20050328_fa_02,373.0,1.0,"Music"
20050328_fa_03,197.0,1.0,"Background Speaker"
20100226_fa_01,1310.0,1.0,"Terry Gross"
20130603_fa_01,2209.0,1.0,"Terry Gross"
20050328_fa_03,78.0,1.0,"Background Speaker"
20130603_fa_01,1687.0,1.0,"Background Speaker"
20091102_fa_01,1668.0,1.0,"Background Speaker"
20151212_fa_01,217.0,1.0,"Silence"
19930423_fa_01,199.0,1.0,"Background Speaker"
19940707_fa_01,1261.0,1.0,"Background Speaker"
19940707_fa_01,1046.0,1.0,"Background Speaker"
19990107_fa_01,352.0,1.0,"Silence"
20050328_fa_03,521.0,1.0,"Terry Gross"
19990107_fa_02,850.0,1.0,"Background Speaker"
20091102_fa_01,1307.0,1.0,"Background Speaker"
20100226_fa_02,78.0,1.0,"Terry Gross"
19990107_fa_01,482.0,1.0,"Background Speaker"
20050328_fa_03,321.0,1.0,"Terry Gross"
20030605_fa_02,724.0,1.0,"Background Speaker"
20130606_fa_01,271.0,1.0,"Background Speaker"
20100226_fa_02,270.0,1.0,"Music"
19930423_fa_02,13.0,1.0,"Terry Gross"
20050328_fa_02,463.0,1.0,"Background Speaker"
20130606_fa_01,1596.0,1.0,"Terry Gross"
19930423_fa_02,25.0,1.0,"Terry Gross"
20030605_fa_02,289.0,1.0,"Background Speaker"
20091102_fa_01,666.0,1.0,"Background Speaker"
20030605_fa_02,723.0,1.0,"Background Speaker"
20030605_fa_02,26.0,1.0,"Terry Gross"
20100226_fa_02,305.0,1.0,"Music"
20050328_fa_03,232.0,1.0,"Background Speaker"
19940707_fa_01,121.0,1.0,"Background Speaker"
19990107_fa_01,1262.0,1.0,"Background Speaker"
20131003_fa_01,643.0,1.0,"Terry Gross"
20030605_fa_01,465.0,1.0,"Background Speaker"
20030605_fa_01,1017.0,1.0,"Background Speaker"
20030605_fa_01,1406.0,1.0,"Background Speaker"
20100226_fa_02,195.0,1.0,"Background Speaker"
19990331_fa_01,768.0,1.0,"Terry Gross"
19930423_fa_02,116.0,1.0,"Background Speaker"
20130606_fa_01,1657.0,1.0,"Background Speaker"
20050328_fa_03,459.0,1.0,"Background Speaker"
19990107_fa_01,807.0,1.0,"Background Speaker"
20030605_fa_01,1365.0,1.0,"Background Speaker"
20131003_fa_01,1185.0,1.0,"Terry Gross"
19990107_fa_01,353.0,1.0,"Silence"
20100226_fa_02,113.0,1.0,"Background Speaker"
20131003_fa_01,85.0,1.0,"Terry Gross"
20080909_fa_01,46.0,1.0,"Terry Gross"
20080909_fa_01,1814.0,1.0,"Background Speaker"
19990331_fa_01,2187.0,1.0,"Background Speaker"
19990107_fa_02,998.0,1.0,"Background Speaker"
20131003_fa_01,878.0,1.0,"Background Speaker"
