Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-zg6g15v54b__20131015TW_,3212,1,Male,Stephen R. McLaughlin
cpb-aacip-500-r785p23b,346,1,Female,Stephen R. McLaughlin
cpb-aacip-15-9jq0st8f__240747_20130619TW,451,1,Male,Stephen R. McLaughlin
cpb-aacip-15-ns0ks6jt4h__20130117TW_,2127,1,Female,Stephen R. McLaughlin
cpb-aacip-15-3n20c4t30z__20130925TW_,294,1,Female,Stephen R. McLaughlin
cpb-aacip-15-qf8jd4qc9f__20131219TW_,2562,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9vx0627z__236982_20130521TW,1403,1,Female,Stephen R. McLaughlin
cpb-aacip-15-js9h41k82z__20140313TW_,1652,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9k06x07n__240747_20130613TW6pm,1216,1,Music,Stephen R. McLaughlin
cpb-aacip-15-9c53f10f__231593_20130228TW,2743,1,Marco Werman,Stephen R. McLaughlin
cpb-aacip-15-9ns0kx1r__236982_20130522TW,77,1,Female,Stephen R. McLaughlin
cpb-aacip-15-9xk84p91__242053_20130709TW,753,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9930nt75__242890_20130806TW,534,1,Male,Stephen R. McLaughlin
cpb-aacip-15-h707w67t9s__20131030TW_,895,1,Male,Stephen R. McLaughlin
cpb-aacip-500-bz619d3s,658,1,Male,Stephen R. McLaughlin
cpb-aacip-15-x05x63bw3b__20140320TW_,1039,1,Female,Stephen R. McLaughlin
cpb-aacip-15-9df6k29t__236338_20130509TW,2554,1,Marco Werman,Stephen R. McLaughlin
cpb-aacip-15-9cv4br1q__235325_20130502TW,3442,1,Male,Stephen R. McLaughlin
cpb-aacip-15-zs2k64bm8t__20131230TW_,3151,1,Music,Stephen R. McLaughlin
cpb-aacip-15-9f766657__232582_20130319TW,314,1,Male,Stephen R. McLaughlin
cpb-aacip-15-94x54g3c__237638_20130531TW,778,1,Marco Werman,Stephen R. McLaughlin
cpb-aacip-15-9sq8qh14__242053_20130710TW,1233,1,Music,Stephen R. McLaughlin
cpb-aacip-15-9736m185__245520_20130812tw,614,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9mk6575n__231440_20130214TW,646,1,Female,Stephen R. McLaughlin
cpb-aacip-15-d79571888j__20130121tw_,2485,1,Male,Stephen R. McLaughlin
cpb-aacip-500-9w091844,1221,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9hh6c524__232118_20130305TW3pm,2400,1,Male,Stephen R. McLaughlin
cpb-aacip-15-qv3bz62057__20130903TW_,387,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9cv4br1q__235325_20130502TW,549,1,Male,Stephen R. McLaughlin
cpb-aacip-15-98c9r363__242053_20130722tw,3065,1,Female,Stephen R. McLaughlin
cpb-aacip-15-7d2q52fv3d__20130923tw_,2052,1,Male,Stephen R. McLaughlin
cpb-aacip-15-z31ng4hj4d__10_Audio_Track_,153,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9pc2t814__238754_20130610tw,2966,1,Music,Stephen R. McLaughlin
cpb-aacip-15-9z31nn3m__240747_20130613TW3pm,1063,1,Male,Stephen R. McLaughlin
cpb-aacip-15-3n20c4t30z__20130925TW_,1944,1,Female,Stephen R. McLaughlin
cpb-aacip-15-dv1cj8862c__20140121TW_,3066,1,Male,Stephen R. McLaughlin
cpb-aacip-15-x05x63bw3b__20140320TW_,1316,1,Female,Stephen R. McLaughlin
cpb-aacip-15-b56d21s36r__20130930tw_,1596,1,Female,Stephen R. McLaughlin
cpb-aacip-15-z31ng4hj4d__10_Audio_Track_,57,1,Carol Hills,Stephen R. McLaughlin
cpb-aacip-500-bz619d3s,826,1,Male,Stephen R. McLaughlin
cpb-aacip-500-9w091844,347,1,Female,Stephen R. McLaughlin
cpb-aacip-15-7d2q52fv3d__20130923tw_,1340,1,Female,Stephen R. McLaughlin
cpb-aacip-15-xk84j0bs8g__20131003tw_,1507,1,Female,Stephen R. McLaughlin
cpb-aacip-15-x05x63bw3b__20140320TW_,471,1,Male,Stephen R. McLaughlin
cpb-aacip-15-bg2h708j8m__20131114TW_,2117,1,Female,Stephen R. McLaughlin
cpb-aacip-15-6h4cn6zg7g__20131226TW_,956,1,Male,Stephen R. McLaughlin
cpb-aacip-15-gh9b56ds2s__20131001TW_,1549,1,Noise,Stephen R. McLaughlin
cpb-aacip-15-th8bg2j34t__20140220tw_,1699,1,Female,Stephen R. McLaughlin
cpb-aacip-15-8g8ff3mh7c__20130118TW_,1466,1,Marco Werman,Stephen R. McLaughlin
cpb-aacip-15-gh9b56ds2s__20131001TW_,878,1,Female,Stephen R. McLaughlin
cpb-aacip-15-96h4cq19__238754_20130612TW,2415,1,Female,Stephen R. McLaughlin
cpb-aacip-15-8p5v698t6x__20140212TW_,949,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9vx0627z__236982_20130521TW,757,1,Male with noise,Stephen R. McLaughlin
cpb-aacip-15-4q7qn5zr66__20131022TW_,137,1,Male,Stephen R. McLaughlin
cpb-aacip-15-9br8mf9b__235620_20130506TW,2185,1,Female,Stephen R. McLaughlin
cpb-aacip-15-k35m902q4v__20140128TW_,3073,1,Male,Stephen R. McLaughlin
cpb-aacip-15-w66930pp3z__20131203TW_,3316,1,Female,Stephen R. McLaughlin
cpb-aacip-15-7d2q52fv3d__20130923tw_,3199,1,Male,Stephen R. McLaughlin
cpb-aacip-15-k35m902q4v__20140128TW_,2415,1,Female,Stephen R. McLaughlin
cpb-aacip-15-9vx0627z__236982_20130521TW,282,1,Male,Stephen R. McLaughlin
