Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-43-59q2c931,55.0,40.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-59q2c931,116.0,94.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-59q2c931,256.0,151.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-59q2c931,434.0,213.0,Gloria Steinem,WGBH Consultant
cpb-aacip-81-57np5qgv.h264,105.0,133.0,Gloria Steinem,WGBH Consultant
cpb-aacip-81-57np5qgv.h264,246.0,190.0,Gloria Steinem,WGBH Consultant
cpb-aacip-81-57np5qgv.h264,446.0,348.0,Gloria Steinem,WGBH Consultant
cpb-aacip-81-57np5qgv.h264,806.0,8.0,Gloria Steinem,WGBH Consultant
cpb-aacip-81-57np5qgv.h264,817.0,26.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-86nzsq4r,44.0,38.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-86nzsq4r,85.0,71.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-86nzsq4r,162.0,112.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-86nzsq4r,279.0,246.0,Gloria Steinem,WGBH Consultant
cpb-aacip-305-94vhhx09,351.0,111.0,Gloria Steinem,WGBH Consultant
cpb-aacip-305-94vhhx09,465.0,71.0,Gloria Steinem,WGBH Consultant
cpb-aacip-305-94vhhx09,542.0,112.0,Gloria Steinem,WGBH Consultant
cpb-aacip-305-94vhhx09,658.0,239.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-513tt4fx96__10259206_,1.0,218.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-0c4sj19t4b__8379971_,9.0,86.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-0c4sj19t4b__8379971_,98.0,35.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-0c4sj19t4b__8379971_,1943.0,93.0,Gloria Steinem,WGBH Consultant
cpb-aacip-43-0c4sj19t4b__8379971_,2042.0,593.0,Gloria Steinem,WGBH Consultant
cpb-aacip-55-g73707x32n__cpb-aacip-55-33dz13dh.mpeg2_.h264,624.0,101.0,Gloria Steinem,WGBH Consultant
cpb-aacip-55-g73707x32n__cpb-aacip-55-33dz13dh.mpeg2_.h264,737.0,43.0,Gloria Steinem,WGBH Consultant
cpb-aacip-55-g73707x32n__cpb-aacip-55-33dz13dh.mpeg2_.h264,791.0,126.0,Gloria Steinem,WGBH Consultant
cpb-aacip-55-g73707x32n__cpb-aacip-55-33dz13dh.mpeg2_.h264,935.0,117.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-xd0qr4p33v__4234-2008_10_12_.h264,1387.0,30.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-xd0qr4p33v__4234-2008_10_12_.h264,1676.0,66.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-xd0qr4p33v__4234-2008_10_12_.h264,1748.0,77.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-xd0qr4p33v__4234-2008_10_12_.h264,2182.0,140.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264,1385.0,31.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264,3217.0,83.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264,3317.0,124.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-zg6g15tq1k__4234-2008_10_12_.h264,4045.0,107.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264,1696.0,141.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264,2212.0,164.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264,2734.0,83.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-fj29882s0v__16717-2008_10_12_.h264,3561.0,108.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264,1698.0,141.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264,2214.0,164.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-pv6b27q14s__16717-2008_10_12_.h264,4270.0,82.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264,1191.0,149.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264,1696.0,141.0,Gloria Steinem,WGBH Consultant
cpb-aacip-15-ww76t0h85r__16717-2008_10_12_.h264,2212.0,164.0,Gloria Steinem,WGBH Consultant
cpb-aacip-80-36tx9pfz,3854.0,34.0,Gloria Steinem,WGBH Consultant
cpb-aacip-80-36tx9pfz,3895.0,52.0,Gloria Steinem,WGBH Consultant
cpb-aacip-80-36tx9pfz,3968.0,30.0,Gloria Steinem,WGBH Consultant
cpb-aacip-80-36tx9pfz,4039.0,92.0,Gloria Steinem,WGBH Consultant
cpb-aacip-83-70msbrw8.h264,1703.0,32.0,Gloria Steinem,WGBH Consultant
cpb-aacip-83-70msbrw8.h264,3172.0,25.0,Gloria Steinem,WGBH Consultant
