Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-83xsjjxx,1622.0,208.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-49g4fbxk.h264,33.0,40.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-49g4fbxk.h264,1090.0,28.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-10wpzkh3.h264,49.0,76.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-10wpzkh3.h264,2267.0,38.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-8605qskd.h264,102.0,33.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-72b8h3np.h264,33.0,46.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-08hdrb0b.h264,1839.0,42.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-92g79qqq.h264,154.0,45.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-92g79qqq.h264,234.0,35.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-71ngfb1k.h264,1578.0,12.0,Jim Lehrer,WGBH Consultant
cpb-aacip-37-07tmpjqg.h264,41.0,108.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-20sqvd3g.h264,84.0,89.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-20sqvd3g.h264,203.0,15.0,Jim Lehrer,WGBH Consultant
cpb-aacip-41-86b2rmc8.h264,98.0,39.0,Jim Lehrer,WGBH Consultant
cpb-aacip-41-86b2rmc8.h264,144.0,70.0,Jim Lehrer,WGBH Consultant
cpb-aacip-41-86b2rmc8.h264,229.0,138.0,Jim Lehrer,WGBH Consultant
cpb-aacip-41-86b2rmc8.h264,413.0,129.0,Jim Lehrer,WGBH Consultant
cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264,3729.0,123.0,Jim Lehrer,WGBH Consultant
cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264,3876.0,68.0,Jim Lehrer,WGBH Consultant
cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264,3947.0,46.0,Jim Lehrer,WGBH Consultant
cpb-aacip-55-st7dr2ps90__cpb-aacip-55-89r235bg.mpeg2_.h264,4005.0,38.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-75r7t1v7.h264,29.0,25.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-75r7t1v7.h264,97.0,16.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-75r7t1v7.h264,137.0,96.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-75r7t1v7.h264,253.0,43.0,Jim Lehrer,WGBH Consultant
cpb-aacip-120-79v15r9p.h264,1120.0,40.0,Jim Lehrer,WGBH Consultant
cpb-aacip-120-79v15r9p.h264,1175.0,96.0,Jim Lehrer,WGBH Consultant
cpb-aacip-15-9nv9998s__317435_.h264,21.0,107.0,Jim Lehrer,WGBH Consultant
cpb-aacip-15-9nv9998s__317435_.h264,625.0,14.0,Jim Lehrer,WGBH Consultant
cpb-aacip-15-9nv9998s__317435_.h264,1849.0,16.0,Jim Lehrer,WGBH Consultant
cpb-aacip-15-9nv9998s__317435_.h264,3051.0,14.0,Jim Lehrer,WGBH Consultant
cpb-aacip-153-439zw9pj.h264,14.0,7.0,Jim Lehrer,WGBH Consultant
cpb-aacip-153-439zw9pj.h264,852.0,22.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-300zpj2m.h264,284.0,10.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-300zpj2m.h264,301.0,7.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-300zpj2m.h264,1424.0,14.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-300zpj2m.h264,2178.0,8.0,Jim Lehrer,WGBH Consultant
cpb-aacip-398-300zpj2m.h264,2193.0,35.0,Jim Lehrer,WGBH Consultant
