Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,1585.0,9.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1325.0,180.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1521.0,128.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1673.0,89.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1775.0,26.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1814.0,55.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1875.0,77.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,1962.0,48.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9gh9b874__231080_,2020.0,71.0,Malcolm X,WGBH Consultant
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,3681.0,33.0,Malcolm X,WGBH Consultant
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,3735.0,132.0,Malcolm X,WGBH Consultant
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4047.0,39.0,Malcolm X,WGBH Consultant
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4151.0,72.0,Malcolm X,WGBH Consultant
cpb-aacip-28-8g8ff3m84h__PRA_AAPP_BB0209_Negro-white_relations_in_the_United_States_,4230.0,111.0,Malcolm X,WGBH Consultant
cpb-aacip-15-92804z5z__318380_.h264,1395.0,129.0,Malcolm X,WGBH Consultant
cpb-aacip-15-92804z5z__318380_.h264,1531.0,46.0,Malcolm X,WGBH Consultant
cpb-aacip-15-92804z5z__318380_.h264,1593.0,100.0,Malcolm X,WGBH Consultant
cpb-aacip-15-92804z5z__318380_.h264,1701.0,22.0,Malcolm X,WGBH Consultant
cpb-aacip-15-92804z5z__318380_.h264,1746.0,89.0,Malcolm X,WGBH Consultant
cpb-aacip-62-0000000717__netnola_bljl_21_doc_.h264,3017.0,25.0,Malcolm X,WGBH Consultant
cpb-aacip-62-0000000717__netnola_bljl_21_doc_.h264,3044.0,53.0,Malcolm X,WGBH Consultant
cpb-aacip-62-0000000717__netnola_bljl_21_doc_.h264,3112.0,45.0,Malcolm X,WGBH Consultant
cpb-aacip-62-0000000717__netnola_bljl_21_doc_.h264,3179.0,116.0,Malcolm X,WGBH Consultant
cpb-aacip-62-0000000717__netnola_bljl_21_doc_.h264,3304.0,43.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,23.0,19.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,361.0,84.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,469.0,64.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,546.0,53.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,613.0,36.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,688.0,160.0,Malcolm X,WGBH Consultant
cpb-aacip-15-9rb6w24j__233833_,2131.0,69.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,73.0,13.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,95.0,72.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,954.0,36.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,1002.0,15.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,1022.0,26.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,1052.0,5.0,Malcolm X,WGBH Consultant
cpb-aacip-15-93j39149__24313_.h264,1075.0,35.0,Malcolm X,WGBH Consultant
