Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-394-67wm3k50.h264,219.0,546.0,Jacques Pepin,WGBH Consultant
cpb-aacip-394-67wm3k50.h264,884.0,616.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-472v7r7h.h264,45.0,12.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-472v7r7h.h264,219.0,61.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-472v7r7h.h264,286.0,18.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-472v7r7h.h264,341.0,28.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-472v7r7h.h264,372.0,13.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-472v7r7h.h264,388.0,36.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-35gb6dfs.h264,200.0,15.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-35gb6dfs.h264,236.0,8.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-35gb6dfs.h264,251.0,11.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-35gb6dfs.h264,266.0,58.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-35gb6dfs.h264,328.0,37.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59c5bsd7.h264,190.0,8.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59c5bsd7.h264,199.0,65.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59c5bsd7.h264,269.0,12.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59c5bsd7.h264,294.0,17.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-39k3k21d.h264,194.0,152.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-39k3k21d.h264,348.0,15.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-39k3k21d.h264,372.0,18.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-39k3k21d.h264,392.0,39.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-83xsk0qf.h264,198.0,90.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-83xsk0qf.h264,289.0,18.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-83xsk0qf.h264,327.0,55.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-83xsk0qf.h264,387.0,23.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-24jm6v2h.h264,198.0,782.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-46d25wc5.h264,217.0,38.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-46d25wc5.h264,263.0,22.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-46d25wc5.h264,287.0,49.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-46d25wc5.h264,341.0,30.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59q2cqzb.h264,218.0,13.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59q2cqzb.h264,243.0,12.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59q2cqzb.h264,258.0,83.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-59q2cqzb.h264,343.0,17.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-6663zn81.h264,202.0,11.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-6663zn81.h264,220.0,68.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-6663zn81.h264,321.0,25.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-6663zn81.h264,360.0,17.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-01bk4754.h264,136.0,1236.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-01bk4754.h264,1381.0,143.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-83xsk0th.h264,142.0,202.0,Jacques Pepin,WGBH Consultant
cpb-aacip-55-83xsk0th.h264,354.0,353.0,Jacques Pepin,WGBH Consultant
