Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-1615f3tr,134.314666667,45.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,183.125333333,59.400000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,243.541333333,9.045333333,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,252.840000000,83.400000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,336.600000000,10.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,348.120000000,8.600000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,356.760000000,6.400000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,363.960000000,15.600000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,379.920000000,6.800000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,387.600000000,26.200000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,414.360000000,8.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,423.120000000,256.960000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,683.000000000,6.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,690.600000000,236.200000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,927.840000000,16.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,945.240000000,27.600000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,974.000000000,15.400000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,990.360000000,9.200000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1000.080000000,4.400000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1004.880000000,8.800000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1013.880000000,3.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1018.080000000,14.600000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1032.840000000,6.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1039.200000000,146.360000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1186.000000000,14.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1200.720000000,106.800000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1308.000000000,8.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1317.240000000,52.440000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1370.160000000,8.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1380.840000000,246.600000000,Lyndon Johnson,Ryan Blake
cpb-aacip-15-1615f3tr,1627.800000000,26.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1751.040000000,11.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1849.800000000,24.600000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1907.880000000,5.640000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1928.160000000,6.240000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,1938.720000000,6.120000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,2027.760000000,31.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,2139.360000000,13.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,2545.440000000,6.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,2818.320000000,22.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,3061.800000000,23.000000000,Applause,Ryan Blake
cpb-aacip-15-1615f3tr,3151.400000000,17.800000000,Applause,Ryan Blake
