Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-500-j9609t48,131.0,9.0,audience clapping,WGBH Consultant
cpb-aacip-500-j9609t48,255.0,7.0,audience clapping,WGBH Consultant
cpb-aacip-500-ff3m1h34,436.0,6.0,audience clapping,WGBH Consultant
cpb-aacip-15-53wsv2sk.h264,656.0,16.0,audience clapping,WGBH Consultant
cpb-aacip-15-18rbp7kf.h264,2909.0,30.0,audience clapping,WGBH Consultant
cpb-aacip-15-504xh96w,1832.0,6.0,audience clapping,WGBH Consultant
cpb-aacip-15-3f4kk94b5t__21697-2009_01_11_.h264,1938.0,21.0,audience clapping,WGBH Consultant
cpb-aacip-15-74qjqhcz,1336.0,21.0,audience clapping,WGBH Consultant
cpb-aacip-15-32r4xvqp,219.0,25.0,audience clapping,WGBH Consultant
cpb-aacip-15-78gf295j,85.0,228.0,audience clapping,WGBH Consultant
cpb-aacip-15-9w37kv75__213877_,201.0,24.0,audience clapping,WGBH Consultant
