Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-23hx3qjc,178.0,6.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-23hx3qjc,191.0,2.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-43nvxbsw,48.0,5.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-9w37kv75__213877_,1.0,8.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-81jhbbd4,126.0,5.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-81jhbbd4,7190.0,10.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-95d8nf0z__116003_,1.0,5.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-95d8nf0z__116003_,1659.0,4.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-97h1dm5g__116004_,1.0,3.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-97h1dm5g__116004_,1704.0,4.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-92r3nw9z__116000_,5.0,3.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-92r3nw9z__116000_,1759.0,4.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-81jhb9tr,47.0,3.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-81jhb9tr,7349.0,4.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-73bzkx71,8.0,4.0,NPR embedded feed,WGBH Consultant
cpb-aacip-15-73bzkx71,1765.0,5.0,NPR embedded feed,WGBH Consultant
