Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-7s7hq3sf8g__20130902TW_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-445h98zt9c__20130906TW_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-0c4sj1b28r__20130905TW_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-sb3ws8j86x__20140227TW_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-nk3610wh53__20140304TW_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-mp4vh5d48z__20130920tw_,3532.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-gx44q7rc7w__20130919TW_,3534.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-c53dz03m5r__20130924TW4pm_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-7d2q52fv3d__20130923tw_,3533.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-3n20c4t30z__20130925TW_,3534.0,5.0,PRI embedded feed,WGBH Consultant
cpb-aacip-15-zw18k75s0w__20130924TW6pm_,3534.0,5.0,PRI embedded feed,WGBH Consultant
