Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-mk6542jm5k__barcode283693_.h264,101.0,32.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-mk6542jm5k__barcode283693_.h264,503.0,32.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-mk6542jm5k__barcode283693_.h264,1203.0,72.0,Martin Luther King,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,329.0,31.0,Martin Luther King,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,990.0,34.0,Martin Luther King,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,1038.0,7.0,Martin Luther King,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,1055.0,27.0,Martin Luther King,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,1561.0,23.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-81wdc17f.h264,217.0,75.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-81wdc17f.h264,300.0,110.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-81wdc17f.h264,549.0,21.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-81wdc17f.h264,611.0,50.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-81wdc17f.h264,1321.0,320.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-99n2zczx.h264,12.0,65.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-99n2zczx.h264,673.0,39.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-99n2zczx.h264,789.0,91.0,Martin Luther King,WGBH Consultant
cpb-aacip-75-99n2zczx.h264,1194.0,193.0,Martin Luther King,WGBH Consultant
cpb-aacip-29-ns0ks6jk38__MLKmemorial_.h264,2076.0,5.0,Martin Luther King,WGBH Consultant
cpb-aacip-29-ns0ks6jk38__MLKmemorial_.h264,2091.0,60.0,Martin Luther King,WGBH Consultant
cpb-aacip-29-ns0ks6jk38__MLKmemorial_.h264,2154.0,27.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-99s1kk2c__218662_,10.0,72.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-99s1kk2c__218662_,137.0,430.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-4947dm5p,33.0,107.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-4947dm5p,204.0,423.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-4947dm5p,714.0,211.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9c824d9h__231819_,3.0,1718.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-92b8vb7n__116001_,29.0,1703.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-95d8nf0z__116003_,32.0,1600.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-97h1dm5g__116004_,32.0,1646.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-92r3nw9z__116000_,32.0,1700.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9hx15q9n__115102_,1044.0,189.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9hx15q9n__115102_,1250.0,33.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9hx15q9n__115102_,1742.0,1866.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9pg1hn7g__83722_.h264,273.0,60.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9pg1hn7g__83722_.h264,359.0,52.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9pg1hn7g__83722_.h264,1001.0,13.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9pg1hn7g__83722_.h264,2080.0,10.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-90dv4hd9,6.0,3096.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-90dv4hd9,3114.0,125.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-90dv4hd9,3251.0,293.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-98s4jp3d__230756_,4.0,3053.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-gq6qz22m1f__CBS217863_.h264,1.0,42.0,Martin Luther King,WGBH Consultant
cpb-aacip-27-pr7mp4w42p__WYSO_PA_318_,20.0,37.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-24jm6d99,6.0,3093.0,Martin Luther King,WGBH Consultant
cpb-aacip-27-3j3901zq4r__WYSO_UN_8_,29.0,110.0,Martin Luther King,WGBH Consultant
cpb-aacip-27-3j3901zq4r__WYSO_UN_8_,149.0,1831.0,Martin Luther King,WGBH Consultant
cpb-aacip-27-3j3901zq4r__WYSO_UN_8_,1990.0,333.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-9qn5zb31__256754_,33.0,2272.0,Martin Luther King,WGBH Consultant
cpb-aacip-30-s756d5pw2b__mlk_wausau_,214.0,113.0,Martin Luther King,WGBH Consultant
cpb-aacip-30-s756d5pw2b__mlk_wausau_,332.0,680.0,Martin Luther King,WGBH Consultant
cpb-aacip-30-s756d5pw2b__mlk_wausau_,1014.0,980.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-94746r4d__318327_.h264,311.0,17.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-94746r4d__318327_.h264,353.0,10.0,Martin Luther King,WGBH Consultant
cpb-aacip-15-94746r4d__318327_.h264,369.0,40.0,Martin Luther King,WGBH Consultant
cpb-aacip-30-52j6r22x,429.0,2694.0,Martin Luther King,WGBH Consultant
