Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-153-472v749x.h264,39.0,84.0,George W. Bush,WGBH Consultant
cpb-aacip-153-472v749x.h264,147.0,31.0,George W. Bush,WGBH Consultant
cpb-aacip-398-20sqvd3g.h264,669.0,122.0,George W. Bush,WGBH Consultant
cpb-aacip-398-20sqvd3g.h264,5471.0,123.0,George W. Bush,WGBH Consultant
cpb-aacip-298-21tdz5bv.h264,160.0,119.0,George W. Bush,WGBH Consultant
cpb-aacip-298-21tdz5bv.h264,509.0,20.0,George W. Bush,WGBH Consultant
cpb-aacip-298-21tdz5bv.h264,765.0,17.0,George W. Bush,WGBH Consultant
cpb-aacip-298-21tdz5bv.h264,1400.0,32.0,George W. Bush,WGBH Consultant
cpb-aacip-298-21tdz5bv.h264,3171.0,37.0,George W. Bush,WGBH Consultant
cpb-aacip-80-3976j3hd,30.0,14.0,George W. Bush,WGBH Consultant
cpb-aacip-55-6663zqm7.h264,977.0,11.0,George W. Bush,WGBH Consultant
