Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-500-j9609t48,5.0,105.0,John F. Kennedy,WGBH Consultant
cpb-aacip-500-j9609t48,119.0,135.0,John F. Kennedy,WGBH Consultant
cpb-aacip-500-ff3m1h34,358.0,78.0,John F. Kennedy,WGBH Consultant
cpb-aacip-500-ff3m1h34,901.0,224.0,John F. Kennedy,WGBH Consultant
cpb-aacip-500-ff3m1h34,1237.0,40.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-53wsv2sk.h264,672.0,180.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-18rbp7kf.h264,2940.0,489.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-1615f4d4,5.0,1877.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-504xh96w,1905.0,824.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-k06ww77499__4233-2008_10_27_.h264,241.0,272.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-5d8nc5sc0z__25087-2010_05_22_.h264,1369.0,108.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-tt4fn1143f__4145-2008_03_24_.h264,52.0,221.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9s1kh0f17h__26590-2010_09_22_.h264,2366.0,44.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9s1kh0f17h__26590-2010_09_22_.h264,2459.0,24.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9s1kh0f17h__26590-2010_09_22_.h264,2503.0,33.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9s1kh0f17h__26590-2010_09_22_.h264,2556.0,26.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9s1kh0f17h__26590-2010_09_22_.h264,2645.0,37.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-3f4kk94b5t__21697-2009_01_11_.h264,1960.0,843.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-fb4wh2dk0q__25316-2010_09_17_.h264,241.0,272.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-1c1td9n728__3829-2007_09_17_.h264,489.0,149.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-xw47p8tt0m__3829-2007_09_17_.h264,489.0,149.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-jq0sq8qr1w__3825-2007_06_02_.h264,95.0,9.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9542j827__111477_,1193.0,90.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-qr4nk36f8b__25886-2010_09_.h264,48.0,120.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-9c6rx93d5t__4082-2008_01_21_.h264,202.0,46.0,John F. Kennedy,WGBH Consultant
cpb-aacip-43-25x69zp3,138.0,388.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-sf2m61c214__barcode9544_clip1_.h264,16.0,77.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-3t9d50g03h__Barcode308336_.h264,159.0,63.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-3t9d50g03h__Barcode308336_.h264,270.0,79.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-3t9d50g03h__Barcode308336_.h264,433.0,59.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-3t9d50g03h__Barcode308336_.h264,572.0,52.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-057cr5nc5k__barcode261635_.h264,159.0,63.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-057cr5nc5k__barcode261635_.h264,270.0,79.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-057cr5nc5k__barcode261635_.h264,433.0,59.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-057cr5nc5k__barcode261635_.h264,572.0,52.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-pc2t43j82z__Barcode23844_.h264,76.0,49.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-pc2t43j82z__Barcode23844_.h264,160.0,62.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-pc2t43j82z__Barcode23844_.h264,247.0,16.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-0c4sj19k9z__ABC64215_.h264,1.0,41.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-qv3bz61h9c__Barcode19240_.h264,239.0,63.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-qv3bz61h9c__Barcode19240_.h264,491.0,85.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-qv3bz61h9c__Barcode19240_.h264,1423.0,134.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-m03xs5jq09__CBS150753_.h264,1.0,168.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-xg9f47h882__CBS175-522_.h264,9.0,87.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-p26pz51t8d__CBSNS730426X_.h264,1.0,21.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-qn5z60c776__CBS175-874_.h264,129.0,82.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-qn5z60c776__CBS175-874_.h264,222.0,81.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-579s5143,356.0,29.0,John F. Kennedy,WGBH Consultant
cpb-aacip-15-251fj29b0d__barcode283697_.h264,56.0,19.0,John F. Kennedy,WGBH Consultant
cpb-aacip-75-88qbzvhx.h264,1923.0,5.0,John F. Kennedy,WGBH Consultant
cpb-aacip-75-88qbzvhx.h264,1981.0,34.0,John F. Kennedy,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,897.0,10.0,John F. Kennedy,WGBH Consultant
cpb-aacip-62-s756d5pw0q__netnola_honp_newmood_doc_.h264,914.0,71.0,John F. Kennedy,WGBH Consultant
