Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-398-20sqvd3g.h264,219.0,124.0,Al Gore,WGBH Consultant
cpb-aacip-398-20sqvd3g.h264,423.0,81.0,Al Gore,WGBH Consultant
cpb-aacip-503-4f1mg7g966__NHPR05521,105.0,129.0,Al Gore,WGBH Consultant
cpb-aacip-503-4f1mg7g966__NHPR05521,251.0,79.0,Al Gore,WGBH Consultant
cpb-aacip-114-76rxwn71.h264,1394.0,19.0,Al Gore,WGBH Consultant
cpb-aacip-29-99n2zd7v.h264,431.0,5.0,Al Gore,WGBH Consultant
cpb-aacip-29-99n2zd7v.h264,503.0,37.0,Al Gore,WGBH Consultant
cpb-aacip-29-99n2zd7v.h264,554.0,45.0,Al Gore,WGBH Consultant
cpb-aacip-29-816m97wg.h264,1.0,54.0,Al Gore,WGBH Consultant
cpb-aacip-29-816m97wg.h264,61.0,24.0,Al Gore,WGBH Consultant
cpb-aacip-503-dj58c9rr36__NHPR95281,43.0,36.0,Al Gore,WGBH Consultant
cpb-aacip-503-dj58c9rr36__NHPR95281,176.0,296.0,Al Gore,WGBH Consultant
cpb-aacip-500-p26q3r4c,510.0,29.0,Al Gore,WGBH Consultant
cpb-aacip-500-p26q3r4c,617.0,154.0,Al Gore,WGBH Consultant
cpb-aacip-503-r49g44jg1f__NHPR95282,26.0,39.0,Al Gore,WGBH Consultant
cpb-aacip-503-r49g44jg1f__NHPR95282,73.0,52.0,Al Gore,WGBH Consultant
cpb-aacip-503-r49g44jg1f__NHPR95282,140.0,60.0,Al Gore,WGBH Consultant
cpb-aacip-503-n29p26qr8p__NHPR95280,274.0,285.0,Al Gore,WGBH Consultant
cpb-aacip-503-n29p26qr8p__NHPR95280,567.0,116.0,Al Gore,WGBH Consultant
cpb-aacip-23-74cnpdc5.h264,613.0,102.0,Al Gore,WGBH Consultant
cpb-aacip-23-74cnpdc5.h264,725.0,21.0,Al Gore,WGBH Consultant
cpb-aacip-23-74cnpdc5.h264,759.0,156.0,Al Gore,WGBH Consultant
cpb-aacip-503-707wm14787__NHPR95279,1863.0,41.0,Al Gore,WGBH Consultant
cpb-aacip-503-707wm14787__NHPR95279,2058.0,50.0,Al Gore,WGBH Consultant
cpb-aacip-503-707wm14787__NHPR95279,2573.0,67.0,Al Gore,WGBH Consultant
cpb-aacip-15-183416t18d__barcode301208-15_.h264,215.0,251.0,Al Gore,WGBH Consultant
cpb-aacip-15-183416t18d__barcode301208-15_.h264,510.0,421.0,Al Gore,WGBH Consultant
cpb-aacip-15-qf8jd4q027__barcode301176-3_.h264,2280.0,930.0,Al Gore,WGBH Consultant
cpb-aacip-15-qf8jd4q027__barcode301176-3_.h264,3221.0,498.0,Al Gore,WGBH Consultant
cpb-aacip-15-4m9183453q__22602-2009_11_07_.h264,992.0,121.0,Al Gore,WGBH Consultant
cpb-aacip-15-4m9183453q__22602-2009_11_07_.h264,1125.0,732.0,Al Gore,WGBH Consultant
cpb-aacip-23-150gb755.h264,395.0,25.0,Al Gore,WGBH Consultant
cpb-aacip-23-150gb755.h264,498.0,33.0,Al Gore,WGBH Consultant
cpb-aacip-23-150gb755.h264,988.0,118.0,Al Gore,WGBH Consultant
cpb-aacip-37-902z3g9s.h264,393.0,124.0,Al Gore,WGBH Consultant
cpb-aacip-37-902z3g9s.h264,1493.0,125.0,Al Gore,WGBH Consultant
cpb-aacip-37-902z3g9s.h264,3401.0,128.0,Al Gore,WGBH Consultant
cpb-aacip-37-90rr589m.h264,512.0,131.0,Al Gore,WGBH Consultant
cpb-aacip-37-90rr589m.h264,2932.0,198.0,Al Gore,WGBH Consultant
cpb-aacip-80-79v166d1,60.0,16.0,Al Gore,WGBH Consultant
cpb-aacip-37-01bk3m5s.h264,179.0,130.0,Al Gore,WGBH Consultant
cpb-aacip-37-01bk3m5s.h264,990.0,103.0,Al Gore,WGBH Consultant
cpb-aacip-37-01bk3m5s.h264,3057.0,99.0,Al Gore,WGBH Consultant
cpb-aacip-37-53wstxn5.h264,398.0,111.0,Al Gore,WGBH Consultant
cpb-aacip-37-53wstxn5.h264,2670.0,156.0,Al Gore,WGBH Consultant
cpb-aacip-37-02q575v3.h264,522.0,72.0,Al Gore,WGBH Consultant
cpb-aacip-37-02q575v3.h264,635.0,182.0,Al Gore,WGBH Consultant
cpb-aacip-37-02q575v3.h264,2925.0,173.0,Al Gore,WGBH Consultant
cpb-aacip-37-20fttjcv.h264,770.0,66.0,Al Gore,WGBH Consultant
cpb-aacip-37-20fttjcv.h264,867.0,70.0,Al Gore,WGBH Consultant
cpb-aacip-37-20fttjcv.h264,1479.0,149.0,Al Gore,WGBH Consultant
cpb-aacip-37-289gj28q.h264,1089.0,105.0,Al Gore,WGBH Consultant
cpb-aacip-37-289gj28q.h264,1505.0,97.0,Al Gore,WGBH Consultant
cpb-aacip-37-289gj28q.h264,2833.0,113.0,Al Gore,WGBH Consultant
cpb-aacip-37-816m992s.h264,378.0,159.0,Al Gore,WGBH Consultant
cpb-aacip-37-816m992s.h264,755.0,78.0,Al Gore,WGBH Consultant
cpb-aacip-37-816m992s.h264,2121.0,96.0,Al Gore,WGBH Consultant
cpb-aacip-37-182jm9kk.h264,1002.0,188.0,Al Gore,WGBH Consultant
