Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-37hqc8tc,90.0,43.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-37hqc8tc,138.0,137.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-37hqc8tc,283.0,60.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-09w0w20j,5.0,40.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-09w0w20j,51.0,23.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-09w0w20j,80.0,116.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-5269pnck,253.0,373.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-33rv1g86,135.0,43.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-33rv1g86,187.0,80.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-33rv1g86,343.0,25.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-51vdnr4t,582.0,218.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-51vdnr4t,807.0,84.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-51vdnr4t,915.0,47.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-500-qz22h510,413.0,203.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-500-qz22h510,2536.0,131.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-500-qz22h510,2773.0,83.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-89d51w7n,402.0,136.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-89d51w7n,541.0,79.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-89d51w7n,622.0,167.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-13905z17,323.0,108.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-13905z17,436.0,38.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-13905z17,6063.0,48.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-52w3rd2j,147.0,251.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-52w3rd2j,425.0,134.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-117m0nbv,3161.0,80.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-117m0nbv,3303.0,97.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-708w9wgd,3917.0,37.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-708w9wgd,4022.0,34.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-708w9wgd,4148.0,54.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-88cfz5hs,6.0,30.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-88cfz5hs,42.0,63.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-88cfz5hs,1841.0,177.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-43-ks6j09wh4h__10266899_,2.0,96.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-500-mw28f90t,50.0,24.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-500-mw28f90t,161.0,24.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-500-mw28f90t,229.0,25.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-25x69zj1.h264,254.0,22.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-25x69zj1.h264,341.0,47.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-25x69zj1.h264,469.0,61.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-8c9r20rx1d__barcode111292-1_.h264,576.0,27.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-8c9r20rx1d__barcode111292-1_.h264,612.0,36.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-15-8c9r20rx1d__barcode111292-1_.h264,649.0,39.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-394-35t76v3c.h264,892.0,80.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-394-35t76v3c.h264,981.0,24.0,John Kenneth Galbraith,WGBH Consultant
cpb-aacip-394-35t76v3c.h264,1010.0,50.0,John Kenneth Galbraith,WGBH Consultant
