Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-111-80vq8dc6.h264,40.0,126.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-80vq8dc6.h264,182.0,47.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-80vq8dc6.h264,247.0,142.0,Bill Clinton,WGBH Consultant
cpb-aacip-29-80vq8bnq.h264,511.0,25.0,Bill Clinton,WGBH Consultant
cpb-aacip-29-80vq8bnq.h264,542.0,452.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-945qg6dq.h264,833.0,65.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-945qg6dq.h264,923.0,43.0,Bill Clinton,WGBH Consultant
cpb-aacip-293-97kps24q.h264,1389.0,632.0,Bill Clinton,WGBH Consultant
cpb-aacip-293-97kps24q.h264,2033.0,82.0,Bill Clinton,WGBH Consultant
cpb-aacip-41-881jxfq8.h264,115.0,91.0,Bill Clinton,WGBH Consultant
cpb-aacip-41-881jxfq8.h264,228.0,86.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-56n0334v.h264,35.0,64.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-06g1k0g9.h264,84.0,61.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-06g1k0g9.h264,178.0,41.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-06g1k0g9.h264,228.0,301.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-51vdnn24.h264,7.0,37.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-51vdnn24.h264,73.0,17.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-51vdnn24.h264,99.0,17.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-9995xkn2.h264,391.0,24.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-9995xkn2.h264,420.0,20.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-9995xkn2.h264,444.0,18.0,Bill Clinton,WGBH Consultant
cpb-aacip-293-b27pn8xp9q__HUT00000107_.h264,3199.0,55.0,Bill Clinton,WGBH Consultant
cpb-aacip-293-b27pn8xp9q__HUT00000107_.h264,3325.0,38.0,Bill Clinton,WGBH Consultant
cpb-aacip-293-b27pn8xp9q__HUT00000107_.h264,3371.0,112.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-3b5w669n0k__NHPR95188,245.0,58.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-3b5w669n0k__NHPR95188,344.0,1181.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-tx3513vq37__NHPR95203,198.0,99.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-tx3513vq37__NHPR95203,332.0,87.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-94vhj0fm.h264,270.0,74.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-94vhj0fm.h264,358.0,49.0,Bill Clinton,WGBH Consultant
cpb-aacip-111-94vhj0fm.h264,425.0,100.0,Bill Clinton,WGBH Consultant
cpb-aacip-43-54xgxppn,7.0,328.0,Bill Clinton,WGBH Consultant
cpb-aacip-43-54xgxppn,360.0,46.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-6688g8g18r__NHPR95189,156.0,33.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-6688g8g18r__NHPR95189,347.0,51.0,Bill Clinton,WGBH Consultant
cpb-aacip-503-6688g8g18r__NHPR95189,416.0,98.0,Bill Clinton,WGBH Consultant
cpb-aacip-29-816m97wg.h264,187.0,18.0,Bill Clinton,WGBH Consultant
cpb-aacip-29-816m97wg.h264,208.0,22.0,Bill Clinton,WGBH Consultant
cpb-aacip-29-816m97wg.h264,239.0,33.0,Bill Clinton,WGBH Consultant
cpb-aacip-298-89d51qxn.h264,184.0,86.0,Bill Clinton,WGBH Consultant
cpb-aacip-298-89d51qxn.h264,294.0,124.0,Bill Clinton,WGBH Consultant
cpb-aacip-298-89d51qxn.h264,541.0,256.0,Bill Clinton,WGBH Consultant
cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264,1479.0,22.0,Bill Clinton,WGBH Consultant
cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264,1748.0,9.0,Bill Clinton,WGBH Consultant
cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264,1835.0,13.0,Bill Clinton,WGBH Consultant
cpb-aacip-55-ks6j09wj3g__cpb-aacip-55-25x6bfzm.mpeg2_.h264,1951.0,22.0,Bill Clinton,WGBH Consultant
