Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-86b2rtf3.h264,1158.0,4.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1167.0,10.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1187.0,6.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1203.0,7.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1216.0,3.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1223.0,2.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1235.0,4.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,1265.0,5.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,2050.0,18.0,Julia Child,WGBH Consultant
cpb-aacip-15-86b2rtf3.h264,2079.0,7.0,Julia Child,WGBH Consultant
cpb-aacip-15-44bp03nd.h264,87.0,85.0,Julia Child,WGBH Consultant
cpb-aacip-15-44bp03nd.h264,191.0,11.0,Julia Child,WGBH Consultant
cpb-aacip-15-44bp03nd.h264,227.0,15.0,Julia Child,WGBH Consultant
cpb-aacip-15-44bp03nd.h264,311.0,13.0,Julia Child,WGBH Consultant
cpb-aacip-15-44bp03nd.h264,381.0,13.0,Julia Child,WGBH Consultant
cpb-aacip-394-67wm3k50.h264,109.0,106.0,Julia Child,WGBH Consultant
cpb-aacip-394-67wm3k50.h264,766.0,117.0,Julia Child,WGBH Consultant
cpb-aacip-394-67wm3k50.h264,1511.0,27.0,Julia Child,WGBH Consultant
cpb-aacip-394-322bvx3h.h264,108.0,79.0,Julia Child,WGBH Consultant
cpb-aacip-394-322bvx3h.h264,910.0,25.0,Julia Child,WGBH Consultant
cpb-aacip-394-322bvx3h.h264,1488.0,23.0,Julia Child,WGBH Consultant
cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264,1980.0,12.0,Julia Child,WGBH Consultant
cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264,1995.0,9.0,Julia Child,WGBH Consultant
cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264,2026.0,33.0,Julia Child,WGBH Consultant
cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264,2101.0,26.0,Julia Child,WGBH Consultant
cpb-aacip-55-6t0gt5fp9d__cpb-aacip-55-311nsshz.mpeg2_.h264,2166.0,15.0,Julia Child,WGBH Consultant
cpb-aacip-15-89r22r9s.h264,206.0,12.0,Julia Child,WGBH Consultant
cpb-aacip-15-89r22r9s.h264,220.0,14.0,Julia Child,WGBH Consultant
cpb-aacip-15-89r22r9s.h264,344.0,17.0,Julia Child,WGBH Consultant
cpb-aacip-15-89r22r9s.h264,369.0,43.0,Julia Child,WGBH Consultant
cpb-aacip-394-848pkcmh.h264,64.0,21.0,Julia Child,WGBH Consultant
cpb-aacip-394-848pkcmh.h264,121.0,8.0,Julia Child,WGBH Consultant
cpb-aacip-394-60cvdxpb.h264,64.0,24.0,Julia Child,WGBH Consultant
cpb-aacip-394-60cvdxpb.h264,126.0,12.0,Julia Child,WGBH Consultant
cpb-aacip-394-60cvdxpb.h264,1107.0,12.0,Julia Child,WGBH Consultant
cpb-aacip-55-84zgnq56.h264,194.0,6.0,Julia Child,WGBH Consultant
cpb-aacip-55-84zgnq56.h264,202.0,29.0,Julia Child,WGBH Consultant
cpb-aacip-55-84zgnq56.h264,233.0,7.0,Julia Child,WGBH Consultant
cpb-aacip-55-84zgnq56.h264,243.0,50.0,Julia Child,WGBH Consultant
cpb-aacip-55-84zgnq56.h264,306.0,21.0,Julia Child,WGBH Consultant
cpb-aacip-55-73pvn9wv.h264,212.0,29.0,Julia Child,WGBH Consultant
cpb-aacip-55-73pvn9wv.h264,245.0,17.0,Julia Child,WGBH Consultant
cpb-aacip-55-73pvn9wv.h264,270.0,40.0,Julia Child,WGBH Consultant
cpb-aacip-55-73pvn9wv.h264,312.0,17.0,Julia Child,WGBH Consultant
cpb-aacip-55-73pvn9wv.h264,342.0,25.0,Julia Child,WGBH Consultant
cpb-aacip-55-73pvn9wv.h264,370.0,39.0,Julia Child,WGBH Consultant
cpb-aacip-15-56zw434h.h264,84.0,13.0,Julia Child,WGBH Consultant
cpb-aacip-15-56zw434h.h264,102.0,6.0,Julia Child,WGBH Consultant
cpb-aacip-15-56zw434h.h264,111.0,25.0,Julia Child,WGBH Consultant
cpb-aacip-15-56zw434h.h264,140.0,25.0,Julia Child,WGBH Consultant
cpb-aacip-15-56zw434h.h264,186.0,60.0,Julia Child,WGBH Consultant
cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264,9.0,14.0,Julia Child,WGBH Consultant
cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264,44.0,96.0,Julia Child,WGBH Consultant
cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264,159.0,347.0,Julia Child,WGBH Consultant
cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264,583.0,477.0,Julia Child,WGBH Consultant
cpb-aacip-15-4q7qn5zc65__Barcode23234_.h264,1229.0,387.0,Julia Child,WGBH Consultant
cpb-aacip-15-33rv1g22.h264,1316.0,26.0,Julia Child,WGBH Consultant
cpb-aacip-15-33rv1g22.h264,1349.0,19.0,Julia Child,WGBH Consultant
cpb-aacip-15-33rv1g22.h264,1376.0,17.0,Julia Child,WGBH Consultant
cpb-aacip-15-33rv1g22.h264,1399.0,26.0,Julia Child,WGBH Consultant
cpb-aacip-15-11kh1hvz.h264,289.0,48.0,Julia Child,WGBH Consultant
cpb-aacip-15-26m0cr9j.h264,942.0,191.0,Julia Child,WGBH Consultant
cpb-aacip-15-ff3kw57p2b__Barcode260249_.h264,1.0,20.0,Julia Child,WGBH Consultant
cpb-aacip-15-ff3kw57p2b__Barcode260249_.h264,58.0,22.0,Julia Child,WGBH Consultant
cpb-aacip-15-ff3kw57p2b__Barcode260249_.h264,108.0,1642.0,Julia Child,WGBH Consultant
cpb-aacip-15-ht2g737c5d__Barcode98429_.h264,75.0,17.0,Julia Child,WGBH Consultant
cpb-aacip-15-ht2g737c5d__Barcode98429_.h264,110.0,1632.0,Julia Child,WGBH Consultant
cpb-aacip-15-2n4zg6g65w__Barcode112579_.h264,17.0,13.0,Julia Child,WGBH Consultant
cpb-aacip-15-2n4zg6g65w__Barcode112579_.h264,128.0,12.0,Julia Child,WGBH Consultant
cpb-aacip-15-2n4zg6g65w__Barcode112579_.h264,160.0,1638.0,Julia Child,WGBH Consultant
cpb-aacip-15-wp9t14v189__Barcode260268_.h264,88.0,15.0,Julia Child,WGBH Consultant
cpb-aacip-15-wp9t14v189__Barcode260268_.h264,124.0,1641.0,Julia Child,WGBH Consultant
cpb-aacip-15-35t76tv5.h264,937.0,12.0,Julia Child,WGBH Consultant
cpb-aacip-15-35t76tv5.h264,998.0,17.0,Julia Child,WGBH Consultant
cpb-aacip-15-35t76tv5.h264,1430.0,18.0,Julia Child,WGBH Consultant
cpb-aacip-15-35t76tv5.h264,1488.0,16.0,Julia Child,WGBH Consultant
