Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-9w37kv75__213877_,231.0,44.0,Gerald Ford,WGBH Consultant
cpb-aacip-15-9w37kv75__213877_,286.0,51.0,Gerald Ford,WGBH Consultant
cpb-aacip-15-9w37kv75__213877_,344.0,50.0,Gerald Ford,WGBH Consultant
cpb-aacip-259-sn012z89.h264,105.0,5.0,Gerald Ford,WGBH Consultant
cpb-aacip-259-sn012z89.h264,133.0,9.0,Gerald Ford,WGBH Consultant
cpb-aacip-259-sn012z89.h264,150.0,15.0,Gerald Ford,WGBH Consultant
cpb-aacip-15-1g0ht2g90g__19998-2009_05_03_.h264,184.0,233.0,Gerald Ford,WGBH Consultant
cpb-aacip-15-1g0ht2g90g__19998-2009_05_03_.h264,421.0,30.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-w950g3hk0c__10406934_,44.0,36.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-w950g3hk0c__10406934_,90.0,31.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-7d2q52fk8r__10406828_,31.0,38.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-7d2q52fk8r__10406828_,115.0,34.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-tb0xp6vh9w__10356631_,1.0,32.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-g15t727r6m__10406881_,3.0,64.0,Gerald Ford,WGBH Consultant
cpb-aacip-43-g15t727r6m__10406881_,101.0,19.0,Gerald Ford,WGBH Consultant
