Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,106.579591836,20.972244897,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,128.499229024,94.080634920,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,223.422403628,42.312834467,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,269.026394557,1.346757369,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,271.580589569,4.783310657,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,281.240090702,99.223038548,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,434.491791383,66.269478458,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,505.266213151,7.709024943,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,522.263219954,103.668843537,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,629.307210884,1.800000000,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,673.657324263,67.622494331,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,744.385306122,104.399546485,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,906.553469387,141.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1054.418140589,22.885532879,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1079.402811791,33.994013605,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1130.811791383,51.291156462,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1188.443718820,44.130158730,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1262.933333333,74.987845804,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1358.645986394,1.068117913,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1374.481995464,101.569795918,James Baldwin,Ryan Blake
cpb-aacip-15-0v89g5gf5r__barcode94696_clip1_.h264,1477.578594104,3.575873015,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,5.760000000,17.200000000,Applause,Ryan Blake
cpb-aacip-15-687h4jgd,24.704000000,119.000000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,153.120000000,1147.400000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,1304.160000000,54.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,1362.000000000,483.200000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,1848.600000000,475.200000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2325.077333333,35.498666666,Applause,Ryan Blake
cpb-aacip-15-687h4jgd,2381.056000000,56.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2452.992000000,1.800000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2459.562666666,25.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2507.946666666,126.829333333,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2656.740000000,203.000000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2861.520000000,7.600000000,Applause,Ryan Blake
cpb-aacip-15-687h4jgd,2887.200000000,1.200000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2891.340000000,71.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,2963.280000000,6.600000000,Applause,Ryan Blake
cpb-aacip-15-687h4jgd,2989.020000000,86.800000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3084.000000000,37.800000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3151.800000000,15.200000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3167.880000000,4.400000000,Applause,Ryan Blake
cpb-aacip-15-687h4jgd,3189.200000000,50.400000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3258.600000000,54.000000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3342.420000000,93.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3469.620000000,13.600000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3487.620000000,55.800000000,James Baldwin,Ryan Blake
cpb-aacip-15-687h4jgd,3545.760000000,8.800000000,Applause,Ryan Blake
cpb-aacip-15-687h4jgd,3570.000000000,11.640000000,Applause,Ryan Blake
cpb-aacip-15-719kdkmx.h264,297.726258503,22.105396825,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,320.714013605,251.876371882,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,575.151020408,1.371428571,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,628.506122449,75.800000000,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,714.318367347,103.457142857,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,819.853061224,3.591836735,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,865.697959184,175.546938776,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,1099.036734694,141.040816327,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,1246.563265306,22.779591837,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,1271.314285714,34.155102041,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,1322.448979592,51.171428571,James Baldwin,Ryan Blake
cpb-aacip-15-719kdkmx.h264,1380.571428571,44.212244898,James Baldwin,Ryan Blake
