Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-5x2599z66m__iml04_vid_malc2_.h264,3.250793650,71.004988662,Malcolm X,Ryan Blake
cpb-aacip-15-5x2599z66m__iml04_vid_malc2_.h264,76.000000000,3.000000000,Applause,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,0.232199546,128.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,134.582857143,47.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,197.400000000,60.200000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,266.379319728,31.600000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,304.738684807,24.148752834,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,351.178594104,35.387210884,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,390.400000000,49.600000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,454.089433107,27.857596372,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,493.000000000,54.400000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,554.800000000,45.200000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,604.000000000,27.400000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,642.356825397,48.200000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,700.400000000,40.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,742.400000000,29.600000000,Malcolm X,Ryan Blake
cpb-aacip-15-6t0gt5fj99__barcode318380_clip2_.h264,780.600000000,4.400000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,21.900000000,16.380000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,42.000000000,3.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,607.560000000,35.760000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,682.560000000,157.920000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,878.160000000,105.840000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,993.840000000,93.600000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1094.280000000,23.700000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1120.000000000,8.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1128.180000000,19.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1148.000000000,8.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1156.140000000,22.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1180.000000000,4.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1201.320000000,94.680000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1328.760000000,40.680000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1418.280000000,29.640000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1475.280000000,143.760000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1630.000000000,4.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1710.480000000,104.400000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1824.000000000,2.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1826.490000000,52.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1880.820000000,6.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1888.000000000,7.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1896.000000000,11.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1909.000000000,8.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1917.300000000,23.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1942.000000000,7.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,1950.600000000,15.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,1967.000000000,3.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,2110.634666666,39.509333333,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2152.533333333,25.770666666,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2185.898666666,358.352000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2572.970666666,128.853333333,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2705.000000000,7.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,2712.106666666,18.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2731.000000000,5.000000000,Applause,Ryan Blake
cpb-aacip-15-8605qxrw,2753.877333333,30.000000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2790.150000000,10.620000000,Malcolm X,Ryan Blake
cpb-aacip-15-8605qxrw,2803.000000000,6.000000000,Applause,Ryan Blake
