Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-15-04dncrzg,5.717333333,89.234666667,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,95.146666667,7.600000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,103.400000000,3.200000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,107.520000000,11.178666667,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,122.794666667,35.000000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,160.768000000,108.600000000, Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,269.800000000,7.600000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,277.845333333,5.400000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,286.720000000,4.266666667,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,295.850666667,6.314666667,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,304.042666667,18.944000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,324.864000000,5.120000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,331.605333333,8.533333333,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,340.309333333,5.888000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,346.368000000,6.997333333,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,353.450666667,10.837333333,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,366.506666667,162.706666667,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,529.834666667,8.600000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,538.453333333,211.400000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,749.909333333,6.600000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,756.650666667,80.600000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,838.144000000,5.632000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,843.946666667,1.877333333,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,847.957333333,3.000000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,852.906666667,82.021333333,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,938.410666667,1.962666667,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,940.714666667,5.290666667,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,946.688000000,218.000000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1166.000000000,8.000000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,1174.186666667,56.200000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1230.762666667,5.400000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1236.224000000,100.000000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1337.002666667,10.800000000,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,1348.010666667,110.181333333,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1459.600000000,2.200000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1461.930666667,56.800000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1518.762666667,2.474666667,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,1521.240000000,137.040000000,Ronald Reagan,Ryan Blake
cpb-aacip-15-04dncrzg,1658.453333333,8.277333333,Applause,Ryan Blake
cpb-aacip-15-04dncrzg,1666.800000000,25.200000000,Ronald Reagan,Ryan Blake
