Media file basename,Start time,Duration,Label,Labeled by
cpb-aacip-111-51vdnn24.h264,0.000000000,1.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,6.000000000,38.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,44.000000000,7.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,51.000000000,17.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,68.000000000,4.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,72.000000000,20.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,92.000000000,6.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,98.000000000,18.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,116.000000000,4.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,120.000000000,26.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,146.000000000,4.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,181.000000000,9.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,190.000000000,4.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,194.000000000,6.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,200.000000000,5.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,205.000000000,5.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,210.000000000,2.000000000,Bill Clinton,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,212.000000000,9.000000000,Applause,Stephen R. McLaughlin
cpb-aacip-111-51vdnn24.h264,221.000000000,2.000000000,Bill Clinton,Stephen R. McLaughlin
