171.827664399,1,2.693514739,Terry Gross
175.867936508,1,3.808072562,Terry Gross
212.323265306,1,4.690430839,Terry Gross
225.744399093,1,1.857596372,Terry Gross
256.301859410,1,37.430566893,Terry Gross
358.887619048,1,2.832834467,Terry Gross
368.175600907,1,1.764716553,Terry Gross
417.773424036,1,0.835918367,Terry Gross
428.733242630,1,37.569886621,Terry Gross
480.560181406,1,0.510839002,Terry Gross
598.749750567,1,0.650158730,Terry Gross
601.025306122,1,1.160997732,Terry Gross
606.598095238,1,26.981587302,Terry Gross
687.867936508,1,9.891700680,Terry Gross
708.208616780,1,0.882358277,Terry Gross
755.159365079,1,0.789478458,Terry Gross
757.388480726,1,1.300317460,Terry Gross
760.592834467,1,1.114557823,Terry Gross
765.979863946,1,4.829750567,Terry Gross
773.178049887,1,0.928798186,Terry Gross
776.568163265,1,12.678095238,Terry Gross
791.893333333,1,1.021678005,Terry Gross
793.193650794,1,4.597551020,Terry Gross
798.209160998,1,6.594467120,Terry Gross
807.868662132,1,3.390113379,Terry Gross
812.094693878,1,7.058866213,Terry Gross
819.664399093,1,25.588390023,Terry Gross
847.203265306,1,7.755464853,Terry Gross
886.444988662,1,1.811156463,Terry Gross
902.652517007,1,6.965986395,Terry Gross
942.451519274,1,20.712199546,Terry Gross
964.928435374,1,18.158004535,Terry Gross
1099.232653061,1,6.733786848,Terry Gross
1178.412698413,1,3.157913832,Terry Gross
1189.929795918,1,5.247709751,Terry Gross
1196.988662132,1,34.969251701,Terry Gross
1234.976507937,1,1.950476190,Terry Gross
1279.512380952,1,2.414875283,Terry Gross
1299.992380952,1,3.343673469,Terry Gross
1796.945850340,1,16.300408163,Terry Gross
1917.039455782,1,28.560544218,Terry Gross
1957.953015873,1,3.297233560,Terry Gross
1969.284353741,1,5.061950113,Terry Gross
1990.042993197,1,0.882358277,Terry Gross
2091.792834467,1,2.461315193,Terry Gross
2101.730975057,1,37.523446712,Terry Gross
2283.311020408,1,14.535691610,Terry Gross
2384.689342404,1,45.278911565,Terry Gross
2437.955918367,1,29.582222222,Terry Gross
2481.284353741,1,4.597551020,Terry Gross
2605.603990930,1,13.606893424,Terry Gross
2620.000362812,1,52.477097506,Terry Gross


## Edited by rysuz
## 2017-06-18 23:07:27 GMT
